623,Department for International Development,Country Review & Evaluation Programme,Aid and international development,40,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in the Democratic Republic of Congo,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:40,03 Dec 13 13:40,,123,Department for International Development,0,7521120,1163429,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163429
624,Department for International Development,Access to Finance,Aid and international development,41,Low,0.00000,0.00000,1666667.00000,1666667.00000,1666667.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in Malawi,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:40,03 Dec 13 13:40,,123,Department for International Development,0,7521120,1163430,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163430
625,Department for International Development,Sanitation Hygiene and Water in Nigeria Phase 2,Aid and international development,42,Low,0.00000,0.00000,16666667.00000,16666667.00000,16666667.00000,0.00000,0.00000,50000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:40,03 Dec 13 13:40,,123,Department for International Development,0,7521120,1163431,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163431
626,Department for International Development,Skills Programme,Aid and international development,43,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be delivered in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:41,03 Dec 13 13:41,,123,Department for International Development,0,7521120,1163432,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163432
627,Department for International Development,Market Development in the Niger Delta,Aid and international development,44,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in Nigeria,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:41,03 Dec 13 13:41,,123,Department for International Development,0,7521120,1163433,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163433
628,Department for International Development,Humanitarian Needs,Aid and international development,45,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Sudan,01 Aug 14 00:00,Open,01 Jul 14 00:00,04 Dec 13 10:50,04 Dec 13 10:50,,123,Department for International Development,0,7521120,1163434,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163434
629,Department for International Development,Citizen Service Engagement Programme,Aid and international development,46,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in Zambia,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:43,03 Dec 13 13:43,,123,Department for International Development,0,7521120,1163435,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163435
630,Department for International Development,Southern Africa Regional Programme for HIV Prevention Evidence,Aid and international development,47,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement would be carried out in South Africa,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:42,03 Dec 13 13:42,,123,Department for International Development,0,7521120,1163436,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1163436
631,Department for International Development,Somalia Accountability Programme,Aid and international development,48,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in Somalia,30 May 14 00:00,Open,30 Apr 14 00:00,04 Dec 13 10:50,04 Dec 13 10:50,enquiry@dfid.gov.uk,123,Department for International Development,0,7521120,1167073,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1167073
632,Department for International Development,Odisha Support to Urban Infrastructure ,Aid and international development,49,Low,0.00000,0.00000,1666666.00000,1666666.00000,1666666.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be carried out in India,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:44,03 Dec 13 13:44,,123,Department for International Development,0,7521120,1178680,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178680
633,Department for International Development,Bihar Agriculture Growth and Reform Intitatives,Aid and international development,50,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be delivered in India,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:44,03 Dec 13 13:44,,123,Department for International Development,0,7521120,1178681,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178681
634,Department for International Development,Power and Infrastructure Technical Assistance,Aid and international development,51,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,10000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This service will be delivered in Bangladesh,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:45,03 Dec 13 13:45,,123,Department for International Development,0,7521120,1178682,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178682
635,Department for International Development,Inclusive Business Challenge Fund,Aid and international development,52,Low,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will take place in Bangladesh,01 Aug 14 00:00,Open,01 Aug 14 00:00,03 Dec 13 13:45,03 Dec 13 13:45,,123,Department for International Development,0,7521120,1178683,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178683
636,Department for International Development,Strengthening Government Social Protection Systems for the Poor,Aid and international development,53,Low,0.00000,0.00000,1666666.00000,1666666.00000,1666666.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be delivered in Bangladesh,01 Aug 14 00:00,Open,01 Jul 14 00:00,03 Dec 13 13:45,03 Dec 13 13:45,,123,Department for International Development,0,7521120,1178684,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178684
637,Department for International Development,Democratic Governance,Aid and international development,54,Low,0.00000,0.00000,1666666.00000,1666666.00000,1666666.00000,0.00000,0.00000,5000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be delivered in Ethiopia,01 Sep 14 00:00,Open,01 Aug 14 00:00,03 Dec 13 13:46,03 Dec 13 13:46,,123,Department for International Development,0,7521120,1178685,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178685
638,Department for International Development,Urban Health Care Programme,Aid and international development,55,Low,0.00000,0.00000,1000000.00000,1000000.00000,1000000.00000,0.00000,0.00000,3000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,This requirement will be delivered in Bangladesh,01 Sep 14 00:00,Open,01 Aug 14 00:00,03 Dec 13 13:46,03 Dec 13 13:46,,123,Department for International Development,0,7521120,1178686,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1178686
639,Department for International Development,Public Financial Management and Accountability,Aid and international development,1,Low,0.00000,0.00000,3333333.00000,3333333.00000,3333333.00000,0.00000,0.00000,15000000.00000,East Kilbride West South Lanarkshire South Lanarkshire,UKM38,00RFMJ,Services will be carried out in the Democratic Republic of Congo,01 May 14 00:00,Open,01 Apr 14 00:00,31 Oct 13 07:46,31 Oct 13 07:46,enquiry@dfid.gov.uk,123,Department for International Development,0,7521120,1158788,,,123,Department for International Development,123,Department for International Development,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158788
640,National Institute for Health and Care Excellence ,Workplace Health - Older Employees,Welfare to Work,Older Employees 110613,High,0.00000,0.00000,150000.00000,30000.00000,0.00000,0.00000,0.00000,180000.00000,United Kingdom,UK,,,01 Jun 14 00:00,Open,03 Mar 14 00:00,28 Jun 13 12:06,28 Jun 13 12:06,karl.hultum@nice.org.uk,2,Government Digital Services,0,7300000,1000639,,,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1000639
641,Department for Work and Pensions,Retail Trade Framework,Welfare to Work,UI_DWP_100923,Low,0.00000,0.00000,20000000.00000,20000000.00000,0.00000,0.00000,0.00000,0.00000,United Kingdom,UK,,England Scotland and Wales,01 Apr 14 00:00,Open,01 Jan 14 00:00,12 Nov 13 10:28,12 Nov 13 10:28,BMO.DATA@DWP.GSI.GOV.UK,91,Department for Work and Pensions,1,5500000,1172673,,,91,Department for Work and Pensions,91,Department for Work and Pensions,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172673
642,Department for Work and Pensions,Access To Work Assessment Contracts,Welfare to Work,UI_DWP_002271,Low,0.00000,0.00000,10000000.00000,10000000.00000,10000000.00000,0.00000,0.00000,0.00000,United Kingdom,UK,,England Scotland and Wales,01 Oct 14 00:00,Open,01 Jun 14 00:00,12 Nov 13 10:27,12 Nov 13 10:27,BMO.DATA@DWP.GSI.GOV.UK,91,Department for Work and Pensions,1,8510000,1172675,,,91,Department for Work and Pensions,91,Department for Work and Pensions,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172675
643,Department for Work and Pensions,Medical Services (Work Capability Assessment) - Quality Assurance,Welfare to Work,UI_DWP_000365,Low,0.00000,0.00000,125000.00000,125000.00000,0.00000,0.00000,0.00000,0.00000,United Kingdom,UK,,England Scotland and Wales,01 Oct 14 00:00,Open,01 Jan 14 00:00,12 Nov 13 10:27,12 Nov 13 10:27,BMO.DATA@DWP.GSI.GOV.UK,91,Department for Work and Pensions,1,8510000,1172679,,,91,Department for Work and Pensions,91,Department for Work and Pensions,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172679
644,Department for Work and Pensions,Employment Related Support Services,Welfare to Work,UI_DWP_002265,Low,0.00000,0.00000,1200000000.00000,1200000000.00000,1200000000.00000,1200000000.00000,0.00000,0.00000,United Kingdom,UK,,England Scotland and Wales,01 Aug 14 00:00,Open,01 May 14 00:00,12 Nov 13 10:26,12 Nov 13 10:26,BMO.DATA@DWP.GSI.GOV.UK,91,Department for Work and Pensions,1,8000000,1172684,1147322,934570,91,Department for Work and Pensions,91,Department for Work and Pensions,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172684
