ID,Framework,LotDescription,SupplierName,CustomerName,ReturnMonth,ProjectNameAndDescription,EvidencedSpend,Sector,SMEorLarge
12315,G-Cloud,4,LA International Computer Consultants Ltd,Foreign And Commonwealth Office,2014-05-01,Transition Management,5303.84,Central Government,Large
12316,G-Cloud,4,LA International Computer Consultants Ltd,Foreign And Commonwealth Office,2014-05-01,Transition Management,3636.0668,Central Government,Large
12317,G-Cloud,4,LA International Computer Consultants Ltd,Office for National Statistics,2014-05-01,Transition Management,5976.52,Central Government,Large
12318,G-Cloud,4,SCC (Specialist Computer Centre),Home Office,2014-05-01,Transition Management,294.6,Central Government,Large
12319,G-Cloud,4,SCC (Specialist Computer Centre),Home Office,2014-05-01,Transition Management,1950,Central Government,Large
12320,G-Cloud,4,SCC (Specialist Computer Centre),Home Office,2014-05-01,Transition Management,3900,Central Government,Large
12321,G-Cloud,4,SCC (Specialist Computer Centre),Home Office,2014-05-01,Transition Management,1689,Central Government,Large
12322,G-Cloud,4,eSynergy Solutions Limited,Cabinet Office,2014-05-01,Transition Management,12350,Central Government,SME
12323,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,8000,Local Government,SME
12324,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/09/2013 - 30/09/2013,10000,Local Government,SME
12325,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/10/2013 - 31/10/2013,11810,Local Government,SME
12326,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/11/2013 - 29/11/2013,9690,Local Government,SME
12327,G-Cloud,4,Hydrant Ltd,Food Standards Agency Scotland,2014-05-01,UAT and Training,8960,Devolved Administrations,SME
12328,G-Cloud,4,LA International Computer Consultants Ltd,Foreign And Commonwealth Office,2014-05-01,User Management,618.8,Central Government,Large
12329,G-Cloud,4,LA International Computer Consultants Ltd,Foreign And Commonwealth Office,2014-05-01,User Management,912.73,Central Government,Large
12330,G-Cloud,4,Mercator IT Solutions Ltd,Cabinet Office,2014-05-01,User Research,9500,Central Government,SME
12331,G-Cloud,4,DMS Custom Install,Cabinet Office,2014-05-01,User Testing Lab,20939.56,Central Government,SME
12332,G-Cloud,4,Nameless Media Group Ltd,Home Office,2014-05-01,UX consultancy: project initiation invoice for Phase 2 testing of the allegations form.,7750,Central Government,SME
12333,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,3900.64,Local Government,SME
12334,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/11/2013 - 29/11/2013,4319.92,Local Government,SME
12335,G-Cloud,4,4C Strategies Ltd,University of Warwick,2014-05-01,VoIP Options Analysis,10500,Education,SME
12336,G-Cloud,4,British Telecommunications Plc,Office for National Statistics,2014-05-01,WDA man day resource,55559,Central Government,Large
12337,G-Cloud,4,SmartSourcing PLC,Department for Environment Food And Rural Affairs,2014-05-01,Web Ops,6395.48,Central Government,SME
12338,G-Cloud,4,SmartSourcing PLC,Department for Environment Food And Rural Affairs,2014-05-01,Web Ops,6395.48,Central Government,SME
12339,G-Cloud,4,SmartSourcing PLC,Department for Environment Food And Rural Affairs,2014-05-01,Web Ops,7194.88,Central Government,SME
12340,G-Cloud,4,Methods Consulting Ltd,Office for National Statistics,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,9094.6,Central Government,SME
12341,G-Cloud,4,Methods Consulting Ltd,Maritime and Coastguard Agency,2014-05-01,Consultant: 30/04/2014 - 30/04/2014,600,Central Government,SME
12342,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,12647.2,Local Government,SME
12343,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 08/03/2014 - 31/03/2014,10117.76,Local Government,SME
12344,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,-14300,Local Government,SME
12345,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,13000,Local Government,SME
12346,G-Cloud,4,Methods Consulting Ltd,London Borough of Hounslow Council,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,14300,Local Government,SME
12347,G-Cloud,4,Methods Consulting Ltd,Treasury Solicitors Department,2014-05-01,Consultant: 01/04/2014 - 30/04/2014,12431.25,Central Government,SME
12348,G-Cloud,4,Quicksilva Limited,University College London,2014-05-01,WorldAPP Key Survey Software,15000,Education,SME
12349,G-Cloud,4,InProc Ltd,Bristol City Council,2014-05-01,Worplace Programme:Commercial Management Final Invoice,4377.08,Local Government,SME
12350,G-Cloud,4,Information Assurance Consulting Services LLP,Youth Justice Board for England and Wales,2014-05-01,Y2A IA Advisory: CLAS Consultant,3500,Central Government,SME
12351,G-Cloud,4,Clearvision CM 2005 Ltd,Cabinet Office,2014-05-01,Zendesk Enterprise Service,24894,Central Government,SME
12352,G-Cloud,1,MDS TECHNOLOGIES LTD,Department for Environment Food And Rural Affairs,2014-06-01,CaaS,16943.13,Central Government,SME
12353,G-Cloud,1,MDS TECHNOLOGIES LTD,Ministry of Justice,2014-06-01,CaaS,15239.77,Central Government,SME
12354,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - DRT,667.26,Central Government,SME
12355,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - Explosive L,36.07,Central Government,SME
12356,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - Grid Maker,892.8,Central Government,SME
12357,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - Gsi Connectivity,200,Central Government,SME
12358,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - HMPOX & LSR,3620.71,Central Government,SME
12359,G-Cloud,1,MDS TECHNOLOGIES LTD,Home Office,2014-06-01,CaaS - Registered Traveller,4158.71,Central Government,SME
12360,G-Cloud,1,MDS TECHNOLOGIES LTD,Rural Payments Agency,2014-06-01,CaaS Bridge AV and Data Transfer,2838.51,Central Government,SME
12361,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,132,Central Government,Large
12362,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,81.04,Central Government,Large
12363,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,432,Central Government,Large
12364,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,864,Central Government,Large
12365,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,599.2,Central Government,Large
12366,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,31192,Central Government,Large
12367,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,198,Central Government,Large
12368,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,364.68,Central Government,Large
12369,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,264,Central Government,Large
12370,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,16473.6,Central Government,Large
12371,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,660,Central Government,Large
12372,G-Cloud,1,ComputaCenter (UK) Ltd,Care Quality Commission,2014-06-01,Cloud Service,135329.62,Central Government,Large
12373,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,888,Central Government,Large
12374,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,1520,Central Government,Large
12375,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,39,Central Government,Large
12376,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,253.42,Central Government,Large
12377,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,4140,Central Government,Large
12378,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,2227,Central Government,Large
12379,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,4128,Central Government,Large
12380,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,6440,Central Government,Large
12381,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,465,Central Government,Large
12382,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Compute,26.6,Central Government,Large
12383,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,210,Central Government,Large
12384,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,218,Central Government,Large
12385,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,218,Central Government,Large
12386,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,35.75,Central Government,Large
12387,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,150,Central Government,Large
12388,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,15,Central Government,Large
12389,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,30,Central Government,Large
12390,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,545,Central Government,Large
12391,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,51,Central Government,Large
12392,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,1652,Central Government,Large
12393,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,195,Central Government,Large
12394,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,117,Central Government,Large
12395,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,632,Central Government,Large
12396,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,75,Central Government,Large
12397,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,190,Central Government,Large
12398,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,472,Central Government,Large
12399,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,150,Central Government,Large
12400,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,555,Central Government,Large
12401,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,1130,Central Government,Large
12402,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,90,Central Government,Large
12403,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,225,Central Government,Large
12404,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Cabinet Office,2014-06-01,Compute,270,Central Government,Large
12405,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,2580,Central Government,Large
12406,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,1080,Central Government,Large
12407,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,237,Central Government,Large
12408,G-Cloud,1,SPECIALIST COMPUTER CENTRE,Crown Commercial Service,2014-06-01,Compute,357,Central Government,Large
12409,G-Cloud,1,Carrenza Ltd,Cabinet Office,2014-06-01,iaas,15953.59,Central Government,SME
12410,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,22055,Health,SME
12411,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,3064.52,Health,SME
12412,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,46055.84,Health,SME
12413,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,171,Health,SME
12414,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,46929.99,Health,SME
12415,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,44367.23,Health,SME
12416,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,48057.41,Health,SME
12417,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,15450,Health,SME
12418,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,1800.01,Health,SME
12419,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,29222,Health,SME
12420,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,24519,Health,SME
12421,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,21526,Health,SME
12422,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,31065,Health,SME
12423,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,51859.1,Health,SME
12424,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,44121.14,Health,SME
12425,G-Cloud,1,INTECHNOLOGY PLC,Health and Social Care Information Centre,2014-06-01,IaaS,35845,Health,SME
12426,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,10588,Central Government,SME
12427,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,103,Central Government,SME
12428,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,121940,Central Government,SME
12429,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,29218,Central Government,SME
12430,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,19066,Central Government,SME
12431,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,11010,Central Government,SME
12432,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,10588,Central Government,SME
12433,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,103,Central Government,SME
12434,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,51699,Central Government,SME
12435,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,23829.86,Central Government,SME
12436,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,19066,Central Government,SME
12437,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,10588,Central Government,SME
12438,G-Cloud,1,Eduserv,Cambridge Institute for Medical Research,2014-06-01,IaaS,4928,Education,SME
12439,G-Cloud,1,Eduserv,Corpus Christi College,2014-06-01,IaaS,49614,Education,SME
12440,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,86944.1,Central Government,SME
12441,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,330,Central Government,SME
12442,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,14224,Central Government,SME
12443,G-Cloud,1,Eduserv,Department for Education,2014-06-01,IaaS,28374,Central Government,SME
12444,G-Cloud,1,Daisy Group PLC,Sussex Partnership NHS Foundation Trust,2014-06-01,Infrastructure as a Service,84892.49,Health,Large
12445,G-Cloud,1,CSC,Care Quality Commission,2014-06-01,Move from Lexicon to Tunbridge Wells Datacentre Hosting Charges,33500,Central Government,Large
12446,G-Cloud,1,Methods Consulting Ltd,Cabinet Office,2014-06-01,Consultant: 01/05/2014 - 31/05/2014,7600,Central Government,SME
12447,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Storage,608.82,Central Government,Large
12448,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Storage,330,Central Government,Large
12449,G-Cloud,1,SCC (Specialist Computer Centre),Civil Aviation Authority,2014-06-01,Storage,799,Central Government,Large
